"Date";"Debate title/Bill name";"Debate Type";"link";"Representative"
"2024-07-26 00:00:00";"Regarding paper leak in NEET and NET Examiantions";"LS - Matters under (Rule-377)";"/mptrack/debatenotfound";"Rahul Kaswan"
"2024-07-25 00:00:00";"(i) General Discussion on the Budget-2024-25; (ii) General Discussion on the Budget of Union Territory of Jammu and Kashmir for 2024-25; and (iii) Demands for Grants in respect of Union Territory of Jammu and Kashmir-2024-25.";"Budget (General)";"/mptrack/debatenotfound";"Rahul Kaswan"
"2024-07-25 00:00:00";"Request to govt implemented the old pension schemes for defence employees and provide 100 days leave to them";"Special Mention";"/mptrack/debatenotfound";"Rahul Kaswan"
"2024-07-02 00:00:00";"Motion of Thanks on the President's Address";"Motion of Thanks on the President's Address";"/mptrack/debatenotfound";"Rahul Kaswan"
"2024-08-02 00:00:00";"Discussion on the Demands for Grants Nos. 46 and 47 under the control of the Ministry of Health and Family Welfare";"Budget (General)";"/mptrack/debatenotfound";"Kadiyam Kavya"
"2024-08-09 00:00:00";"Request to minister an overbridge should be constructed at LC- 81 at Vaniyambadi New Town and at Latteri, at LC-57 and at LC-58 at Rangampettai Railway Gate and at Katpadi VIT Gate at LC-53 and Katpadi Vanjur Gate, at LC-129 respectively";"Special Mention";"/mptrack/debatenotfound";"D M Kathir Anand"
"2024-08-05 00:00:00";"Regarding sharing pattern of Integrated Goods And Service Tax";"LS - Matters under (Rule-377)";"/mptrack/debatenotfound";"D M Kathir Anand"
"2024-08-02 00:00:00";"Discussion on the Demands for Grants Nos. 46 and 47 under the control of the Ministry of Health and Family Welfare";"Budget (General)";"/mptrack/debatenotfound";"D M Kathir Anand"
"2024-08-01 00:00:00";"Discussion on the Demand for Grant No. 85 under the control of the Ministry of Railways";"Budget (General)";"/mptrack/debatenotfound";"D M Kathir Anand"
"2024-08-01 00:00:00";"Discussion on the Demands for Grants Nos. 25 and 26 under the control of the Ministry of Education";"Budget (General)";"/mptrack/debatenotfound";"D M Kathir Anand"
"2024-07-31 00:00:00";"Regarding Caste Census";"LS - Matters under (Rule-377)";"/mptrack/debatenotfound";"D M Kathir Anand"
"2024-07-30 00:00:00";"(i) General Discussion on the Budget�2024-25; (ii) General Discussion on the Budget of Union Territory of Jammu and Kashmir for 2024-25; and (iii) Demands for Grants in respect of Union Territory of Jammu and Kashmir-2024-25.";"Budget (General)";"/mptrack/debatenotfound";"D M Kathir Anand"
"2024-07-29 00:00:00";"Urge upon to govt to provide adequate budgetary allocation for welfare of beedi workers and ensure appropriate wages as well as compulsory pension for aged 60 years and above";"Special Mention";"/mptrack/debatenotfound";"D M Kathir Anand"
"2024-07-22 00:00:00";"Regarding construction of RoB at level crossing no. 81 New Town Vaniyambadi";"LS - Matters under (Rule-377)";"/mptrack/debatenotfound";"D M Kathir Anand"
"2024-07-22 00:00:00";"Discussion on India's preparedness for upcoming Olympic Games";"LS - Short Duration Discussions (Rule-193)";"/mptrack/debatenotfound";"D M Kathir Anand"
"2024-07-22 00:00:00";"Regarding the empty ground surrounding the Vellore Fort should be allowed for organising exhibitions and entertainment-related functions";"Special Mention";"/mptrack/debatenotfound";"D M Kathir Anand"
"2024-07-01 00:00:00";"Motion of Thanks on the President's Address";"Motion of Thanks on the President's Address";"/mptrack/debatenotfound";"D M Kathir Anand"
"2024-07-30 00:00:00";"Regarding setting up of a tribunal for displaced persons affected by Bokaro Steel Plant";"LS - Matters under (Rule-377)";"/mptrack/debatenotfound";"Chandra Prakash Choudhary"
"2024-07-25 00:00:00";"(i) General Discussion on the Budget-2024-25; (ii) General Discussion on the Budget of Union Territory of Jammu and Kashmir for 2024-25; and (iii) Demands for Grants in respect of Union Territory of Jammu and Kashmir-2024-25.";"Budget (General)";"/mptrack/debatenotfound";"Baijayant Panda"
"2024-07-29 00:00:00";"Request to govt an inquiry should be set up against the delhi govt. in the incident of 3 student deaths in old rajinder nagar";"Special Mention";"/mptrack/debatenotfound";"Shashi Tharoor"
"2024-07-25 00:00:00";"Request to minister to provide other kind of engines to our fisher people with genuine subsidy otherwise they should provide more kerosene";"Special Mention";"/mptrack/debatenotfound";"Shashi Tharoor"
"2024-07-24 00:00:00";"Regarding plight of handloom sector in the country";"LS - Matters under (Rule-377)";"/mptrack/debatenotfound";"Shashi Tharoor"
"2024-07-24 00:00:00";"(i) General Discussion on the Budget-2024-25; (ii) General Discussion on the Budget of Union Territory of Jammu and Kashmir for 2024-25; and (iii) Demands for Grants in respect of Union Territory of Jammu and Kashmir-2024-25.";"Budget (General)";"/mptrack/debatenotfound";"Shashi Tharoor"
"2024-07-01 00:00:00";"Regarding need to take steps to check coastal erosion in Kerala";"LS - Matters under (Rule-377)";"/mptrack/debatenotfound";"Shashi Tharoor"
"2024-08-08 00:00:00";"Regarding special package for people who suffered economic loss due to flooding from dam in Raipur Parliamentary Constituency, Chhattisgarh";"LS - Matters under (Rule-377)";"/mptrack/debatenotfound";"Brijmohan Agrawal"
"2024-07-30 00:00:00";"Regarding filling up of vacant post at Raipur Akashwani Centre and starting E Band up-link RNU facility from Jagdalpur Centre";"LS - Matters under (Rule-377)";"/mptrack/debatenotfound";"Brijmohan Agrawal"
"2024-07-29 00:00:00";"(i) General Discussion on the Budget-2024-25; (ii) General Discussion on the Budget of Union Territory of Jammu and Kashmir for 2024-25; and (iii) Demands for Grants in respect of Union Territory of Jammu and Kashmir-2024-25.";"Budget (General)";"/mptrack/debatenotfound";"Brijmohan Agrawal"
"2024-07-02 00:00:00";"Motion of Thanks on the President's Address";"Motion of Thanks on the President's Address";"/mptrack/debatenotfound";"Brijmohan Agrawal"
"2024-07-30 00:00:00";"(i) General Discussion on the Budget�2024-25; (ii) General Discussion on the Budget of Union Territory of Jammu and Kashmir for 2024-25; and (iii) Demands for Grants in respect of Union Territory of Jammu and Kashmir-2024-25.";"Budget (General)";"/mptrack/debatenotfound";"Kota Srinivasa Poojary"
"2024-07-02 00:00:00";"Motion of Thanks on the President's Address";"Motion of Thanks on the President's Address";"/mptrack/debatenotfound";"Kota Srinivasa Poojary"
"2024-07-24 00:00:00";"Regarding Human-Animal Conflicts across Kerala";"LS - Matters under (Rule-377)";"/mptrack/debatenotfound";"K Sudhakaran"
"2024-07-24 00:00:00";"Demand to increase the length of runaway of Kannur Airport";"Special Mention";"/mptrack/debatenotfound";"K Sudhakaran"
"2024-07-01 00:00:00";"Regarding handover of the administrative control of Cannanore cantonment to Kannur municipal corporation";"LS - Matters under (Rule-377)";"/mptrack/debatenotfound";"K Sudhakaran"
"2024-08-09 00:00:00";"Request to govt. the export duty on onions should be removed immediately and NAFED should start procuring onions from the market committees and farmers directly";"Special Mention";"/mptrack/debatenotfound";"Kanimozhi Karunanidhi"
"2024-08-08 00:00:00";"Opposed the introduction of The Waqf (Amendment) Bill, 2024";"Government Bills";"/mptrack/debatenotfound";"Kanimozhi Karunanidhi"
"2024-08-07 00:00:00";"Regarding need to take measures to increase the height of platforms of railway stations in Thoothukkudi Parliamentary Constituency through which Pearl City Express is enrooted";"LS - Matters under (Rule-377)";"/mptrack/debatenotfound";"Kanimozhi Karunanidhi"
"2024-08-06 00:00:00";"Issue related to the tamil nadu fishermen";"Special Mention";"/mptrack/debatenotfound";"Kanimozhi Karunanidhi"
"2024-08-02 00:00:00";"Demand to be withdrawn GST immediately from life insurance premium and medicines";"Special Mention";"/mptrack/debatenotfound";"Kanimozhi Karunanidhi"
"2024-08-01 00:00:00";"Discussion on the Demands for Grants Nos. 25 and 26 under the control of the Ministry of Education";"Budget (General)";"/mptrack/debatenotfound";"Kanimozhi Karunanidhi"
"2024-07-30 00:00:00";"Regarding Landslide incident in Wayanad District, Kerala";"Submissions by Members";"/mptrack/debatenotfound";"Kanimozhi Karunanidhi"
"2024-07-30 00:00:00";"(i) General Discussion on the Budget�2024-25; (ii) General Discussion on the Budget of Union Territory of Jammu and Kashmir for 2024-25; and (iii) Demands for Grants in respect of Union Territory of Jammu and Kashmir-2024-25.";"Budget (General)";"/mptrack/debatenotfound";"B Y Raghavendra"
"2024-08-09 00:00:00";"Request to govt. reintroduce the subsidy for the poor fishermen";"Special Mention";"/mptrack/debatenotfound";"K C Venugopal"
"2024-08-09 00:00:00";"Request to govt. at least Rs.1,000 crore should be given as revival package to the cashew industries in Kerala";"Special Mention";"/mptrack/debatenotfound";"K C Venugopal"
"2024-08-08 00:00:00";"Opposed the introduction of The Waqf (Amendment) Bill, 2024";"Government Bills";"/mptrack/debatenotfound";"K C Venugopal"
"2024-08-05 00:00:00";"Regarding construction of two additional platforms at Alappuzha";"LS - Matters under (Rule-377)";"/mptrack/debatenotfound";"K C Venugopal"
"2024-07-31 00:00:00";"Regarding loss of lives and property due to landslides and floods in various parts of the country";"LS - Calling Attention (Rule-197)";"/mptrack/debatenotfound";"K C Venugopal"
"2024-07-31 00:00:00";"Regarding Wayanad landslide tragedy in Kerala";"Special Mention";"/mptrack/debatenotfound";"K C Venugopal"
"2024-07-30 00:00:00";"Request to minister to have a design to protect the major cities of kerala that are affecting by widening of the national highway work";"Special Mention";"/mptrack/debatenotfound";"K C Venugopal"
"2024-07-25 00:00:00";"Urge upon to govt to intervene urgently in the issue relating to the US ban on the import of sea shrimp from india";"Special Mention";"/mptrack/debatenotfound";"K C Venugopal"
"2024-07-22 00:00:00";"Regarding implementation of Coastal Regulation Zone (CRZ) in Kerala";"LS - Matters under (Rule-377)";"/mptrack/debatenotfound";"K C Venugopal"
"2024-07-22 00:00:00";"Raised the issue of nvasion by wild animals in human habitation in Kerala";"Special Mention";"/mptrack/debatenotfound";"K C Venugopal"
"2024-07-02 00:00:00";"Motion of Thanks on the President's Address";"Motion of Thanks on the President's Address";"/mptrack/debatenotfound";"K C Venugopal"
"2024-08-06 00:00:00";"Regarding need to introduce a rail service between Anand (Gujarat) and Haridwar (Uttarakhand)";"LS - Matters under (Rule-377)";"/mptrack/debatenotfound";"Mitesh Patel Bakabhai"
"2024-08-05 00:00:00";"Discussion on the Demands for Grants Nos. 43 and 44 under the control of the Ministry of Fisheries, Animal Husbandry and Dairying";"Budget (General)";"/mptrack/debatenotfound";"Mitesh Patel Bakabhai"
"2024-07-31 00:00:00";"Discussion on the Demand for Grant No. 85 under the control of the Ministry of Railways";"Budget (General)";"/mptrack/debatenotfound";"Mitesh Patel Bakabhai"
"2024-07-30 00:00:00";"Regarding setting up of IIT and IIM at Anand, Gujarat";"LS - Matters under (Rule-377)";"/mptrack/debatenotfound";"Mitesh Patel Bakabhai"
"2024-07-30 00:00:00";"(i) General Discussion on the Budget�2024-25; (ii) General Discussion on the Budget of Union Territory of Jammu and Kashmir for 2024-25; and (iii) Demands for Grants in respect of Union Territory of Jammu and Kashmir-2024-25.";"Budget (General)";"/mptrack/debatenotfound";"Mitesh Patel Bakabhai"
"2024-07-25 00:00:00";"Regarding need to construct a weir at Badalpur in Anand Parliamentary Constituency";"LS - Matters under (Rule-377)";"/mptrack/debatenotfound";"Mitesh Patel Bakabhai"
"2024-07-02 00:00:00";"Motion of Thanks on the President's Address";"Motion of Thanks on the President's Address";"/mptrack/debatenotfound";"Mitesh Patel Bakabhai"
"2024-08-09 00:00:00";"Request to govt. helping the Indian textile units to import polyester staple fibre at international prices";"Special Mention";"/mptrack/debatenotfound";"Karti P Chidambaram"
"2024-07-30 00:00:00";"(i) General Discussion on the Budget�2024-25; (ii) General Discussion on the Budget of Union Territory of Jammu and Kashmir for 2024-25; and (iii) Demands for Grants in respect of Union Territory of Jammu and Kashmir-2024-25.";"Budget (General)";"/mptrack/debatenotfound";"Karti P Chidambaram"
"2024-07-22 00:00:00";"Discussion on India's preparedness for upcoming Olympic Games";"LS - Short Duration Discussions (Rule-193)";"/mptrack/debatenotfound";"Karti P Chidambaram"
"2024-08-09 00:00:00";"Opposed the introduction of The Banking Laws (Amendment) Bill, 2024";"Government Bills";"/mptrack/debatenotfound";"Manish Tewari"
"2024-08-07 00:00:00";"Demand from minister that the decision of Februrary 9, 2023 be repealed in its entirety";"Special Mention";"/mptrack/debatenotfound";"Manish Tewari"
"2024-08-06 00:00:00";"Urge upon to govt to inform what steps have been taken by the govt. of india to maintain political stability in sount asia in last few years";"Special Mention";"/mptrack/debatenotfound";"Manish Tewari"
"2024-08-01 00:00:00";"Opposed the introduction of The Disaster Management (Amendment) Bill, 2024";"Government Bills";"/mptrack/debatenotfound";"Manish Tewari"
"2024-07-01 00:00:00";"Motion of Thanks on the President's Address";"Motion of Thanks on the President's Address";"/mptrack/debatenotfound";"Manish Tewari"
"2024-08-05 00:00:00";"Discussion on the Demands for Grants Nos. 43 and 44 under the control of the Ministry of Fisheries, Animal Husbandry and Dairying";"Budget (General)";"/mptrack/debatenotfound";"K Gopinath"
"2024-07-31 00:00:00";"Discussion on the Demand for Grant No. 85 under the control of the Ministry of Railways";"Budget (General)";"/mptrack/debatenotfound";"K Gopinath"
"2024-07-31 00:00:00";"Discussion on the Demand for Grant No. 85 under the control of the Ministry of Railways";"Budget (General)";"/mptrack/debatenotfound";"Radha Mohan Singh"
"2024-07-30 00:00:00";"(i) General Discussion on the Budget�2024-25; (ii) General Discussion on the Budget of Union Territory of Jammu and Kashmir for 2024-25; and (iii) Demands for Grants in respect of Union Territory of Jammu and Kashmir-2024-25.";"Budget (General)";"/mptrack/debatenotfound";"Radha Mohan Singh"
"2024-08-09 00:00:00";"Request to minister to take immediate steps for the completion of the nashik-pune high speed rail project";"Special Mention";"/mptrack/debatenotfound";"Rajabhau Parag Prakash Waje"
"2024-08-07 00:00:00";"Demand from govt. for a local train service between nashik road and kasara and kalyan station";"Special Mention";"/mptrack/debatenotfound";"Rajabhau Parag Prakash Waje"
"2024-08-02 00:00:00";"Discussion on the Demands for Grants Nos. 46 and 47 under the control of the Ministry of Health and Family Welfare";"Budget (General)";"/mptrack/debatenotfound";"Rajabhau Parag Prakash Waje"
"2024-07-31 00:00:00";"Discussion on the Demand for Grant No. 85 under the control of the Ministry of Railways";"Budget (General)";"/mptrack/debatenotfound";"Rajabhau Parag Prakash Waje"
"2024-08-07 00:00:00";"Request to govt for setting up of an airport at Rayagada";"Special Mention";"/mptrack/debatenotfound";"Saptagiri Sankar Ulaka"
"2024-08-02 00:00:00";"Discussion on the Demands for Grants Nos. 46 and 47 under the control of the Ministry of Health and Family Welfare";"Budget (General)";"/mptrack/debatenotfound";"Saptagiri Sankar Ulaka"
